,property_type,place_name,state_name,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,rooms,terraza,patio,parrilla,salon,laundry,pileta,cochera,estado_nuevo,estado_a_reciclar
31328,PH,Palermo Hollywood,Capital Federal,-34.576653799999995,-58.4345091,210000.0,130.0,98.0,1615.3846153846155,3.0,1,1,1,0,0,0,0,1,0
31329,apartment,Recoleta,Capital Federal,-34.589887365500005,-58.3963313545,310000.0,97.0,97.0,3195.8762886597938,3.0,0,0,0,0,1,0,0,0,0
31330,apartment,Retiro,Capital Federal,-34.597430700000004,-58.3769149,175000.0,79.0,67.0,2215.1898734177216,4.0,1,0,0,0,1,0,0,0,0
31339,apartment,Palermo,Capital Federal,-34.5928574,-58.4133745,229000.0,80.0,80.0,2862.5,3.0,0,0,0,0,1,0,0,0,0
31355,PH,Caballito,Capital Federal,-34.6288343,-58.43955989999999,598000.0,735.0,735.0,813.6054421768707,4.0,0,0,0,0,0,0,0,0,0
31357,apartment,Floresta,Capital Federal,-34.6252587,-58.4865042,153000.0,88.0,80.0,1738.6363636363637,3.0,0,0,0,0,1,0,0,0,0
31378,store,Balvanera,Capital Federal,-34.604598969899996,-58.4079878858,150000.0,96.0,96.0,1562.5,2.0,0,0,0,0,0,0,0,0,0
31379,apartment,Villa Luro,Capital Federal,-34.6383229,-58.5006686,180000.0,90.0,72.0,2000.0,3.0,1,0,1,1,1,0,1,0,0
31384,apartment,Abasto,Capital Federal,-34.6025951,-58.4072804,227000.0,87.0,87.0,2609.1954022988507,4.0,0,1,1,0,0,0,0,1,0
31386,store,Once,Capital Federal,-34.6065982,-58.40692579999999,1200000.0,744.0,744.0,1612.9032258064517,2.0,0,0,0,0,0,0,0,0,0
31388,apartment,Villa Crespo,Capital Federal,-34.5979001,-58.4487061,128000.0,56.0,48.0,2285.714285714286,2.0,0,0,0,0,0,0,0,0,0
31389,apartment,San Telmo,Capital Federal,-34.623246892,-58.37123038470001,160000.0,100.0,80.0,1600.0,5.0,1,1,0,0,1,0,0,0,0
31404,apartment,Balvanera,Capital Federal,-34.607668100000005,-58.39495820000001,240000.0,152.0,152.0,1578.9473684210527,6.0,0,0,0,0,0,0,0,0,0
31405,apartment,Tribunales,Capital Federal,-34.6007951,-58.3883186,290000.0,137.0,137.0,2116.788321167883,4.0,0,0,0,0,0,0,0,0,0
31406,apartment,Tribunales,Capital Federal,-34.6007008,-58.3897988,75812.0,38.0,38.0,1995.0526315789473,1.0,0,0,0,0,0,0,0,0,0
31407,apartment,Tribunales,Capital Federal,-34.6007008,-58.3897988,75812.0,38.0,38.0,1995.0526315789473,1.0,0,0,0,0,0,0,0,0,0
31408,apartment,Tribunales,Capital Federal,-34.6007008,-58.3897988,91623.0,44.0,40.0,2082.340909090909,1.0,0,0,0,0,0,0,0,0,0
31409,apartment,Villa del Parque,Capital Federal,-34.6023961,-58.4893253,96000.0,47.0,41.0,2042.5531914893618,1.0,0,0,0,0,0,0,0,1,0
31410,apartment,Almagro,Capital Federal,-34.600131299999994,-58.42575279999999,75000.0,35.0,35.0,2142.8571428571427,2.0,0,0,0,0,0,0,0,0,0
31411,apartment,San Cristobal,Capital Federal,-34.6253991,-58.40686360000001,75000.0,36.0,36.0,2083.3333333333335,2.0,0,0,0,0,1,0,0,0,0
31412,apartment,Centro / Microcentro,Capital Federal,-34.60310250000001,-58.3915348,92000.0,45.0,45.0,2044.4444444444443,2.0,0,0,0,0,0,0,0,0,0
31413,apartment,Villa Crespo,Capital Federal,-34.5959669896,-58.4304348712,158000.0,60.0,53.0,2633.3333333333335,3.0,0,0,0,0,0,0,0,0,0
31414,store,Almagro,Capital Federal,-34.6096091,-58.419025,90000.0,24.0,24.0,3750.0,2.0,0,0,0,0,0,0,0,0,0
31415,apartment,Parque Centenario,Capital Federal,-34.6088985127,-58.4388888007,85000.0,29.0,29.0,2931.0344827586205,1.0,0,0,0,0,0,0,0,0,0
31416,apartment,Villa Crespo,Capital Federal,-34.6024289,-58.444253,90000.0,36.0,36.0,2500.0,2.0,0,0,0,0,0,0,0,0,0
31417,apartment,Flores,Capital Federal,-34.6316464,-58.46229570000001,80000.0,44.0,38.0,1818.1818181818182,2.0,0,1,0,0,0,0,0,0,0
31418,apartment,Centro / Microcentro,Capital Federal,-34.5989454,-58.37928420000001,80000.0,35.0,35.0,2285.714285714286,1.0,0,0,0,0,0,0,0,0,0
31419,apartment,Villa Crespo,Capital Federal,-34.598125231,-58.4406809612,325000.0,168.0,145.0,1934.5238095238096,5.0,0,1,0,0,0,0,0,0,0
31420,apartment,Caballito,Capital Federal,-34.6081031,-58.4439718,92000.0,47.0,42.0,1957.4468085106382,2.0,0,0,0,0,0,0,0,0,0
31425,apartment,Barrio Norte,Capital Federal,-34.6002797,-58.4044728,255000.0,200.0,200.0,1275.0,5.0,0,0,0,0,0,0,0,0,0
31426,apartment,Caballito,Capital Federal,-34.6081152,-58.4387156,95000.0,39.0,35.0,2435.897435897436,1.0,0,0,0,0,0,0,0,1,0
31427,apartment,Villa Crespo,Capital Federal,-34.5929125,-58.4417861,205000.0,107.0,89.0,1915.8878504672898,4.0,1,0,0,0,1,0,0,0,0
31428,apartment,Almagro,Capital Federal,-34.606901,-58.429035,76000.0,37.0,37.0,2054.054054054054,2.0,0,0,0,0,0,0,0,0,0
31429,apartment,Almagro,Capital Federal,-34.60244470000001,-58.4318473,85000.0,35.0,35.0,2428.5714285714284,2.0,0,0,0,0,1,0,0,1,0
31430,PH,Abasto,Capital Federal,-34.6047703,-58.41327710000001,205000.0,120.0,94.0,1708.3333333333333,5.0,0,1,1,0,1,0,0,0,0
31431,apartment,Caballito,Capital Federal,-34.6235642986,-58.4484406209,175000.0,75.0,75.0,2333.3333333333335,3.0,0,0,0,0,0,0,0,0,0
31432,PH,Constitución,Capital Federal,-34.627139041,-58.3856194871,70000.0,55.0,55.0,1272.7272727272727,3.0,0,1,0,0,0,0,0,0,0
31433,PH,Villa Crespo,Capital Federal,-34.6017235,-58.4425586,350000.0,100.0,100.0,3500.0,5.0,1,1,1,0,0,0,0,1,0
31438,apartment,Nuñez,Capital Federal,-34.556112899999995,-58.464589,175000.0,45.0,38.0,3888.8888888888887,2.0,0,0,1,0,1,1,1,0,0
31439,apartment,Belgrano,Capital Federal,-34.556112899999995,-58.464589,175000.0,45.0,38.0,3888.8888888888887,2.0,0,0,1,0,1,1,1,0,0
31440,apartment,Flores,Capital Federal,-34.6269881,-58.4548752,510000.0,239.0,26.0,2133.8912133891213,5.0,1,0,1,0,0,0,1,0,0
31441,apartment,Almagro,Capital Federal,-34.6101903,-58.4186064,197000.0,108.0,105.0,1824.0740740740741,4.0,0,0,0,0,1,0,0,0,0
31455,house,Palermo,Capital Federal,-34.58356920000001,-58.4438835,1000000.0,501.0,341.0,1996.007984031936,4.0,1,1,1,0,1,0,1,1,0
31456,store,Palermo,Capital Federal,-34.583963,-58.443532,1000000.0,501.0,341.0,1996.007984031936,4.0,1,1,1,0,1,0,1,1,0
31457,apartment,Belgrano,Capital Federal,-34.5647333,-58.4379927,649000.0,224.0,204.0,2897.3214285714284,5.0,1,0,1,0,1,1,1,0,0
31458,store,Palermo,Capital Federal,-34.5893559,-58.4302143,700000.0,277.0,277.0,2527.075812274368,3.0,1,1,0,0,0,0,0,0,1
31459,house,Palermo,Capital Federal,-34.5893559,-58.4302143,750000.0,277.0,277.0,2707.581227436823,7.0,0,0,0,0,0,0,0,0,1
31467,PH,Palermo,Capital Federal,-34.5875835,-58.44017320000001,347000.0,230.0,120.0,1508.695652173913,4.0,1,0,0,0,0,0,0,1,0
31468,PH,Chacarita,Capital Federal,-34.5875835,-58.44017320000001,347000.0,230.0,120.0,1508.695652173913,4.0,1,0,0,0,0,0,0,1,0
31469,PH,Villa Crespo,Capital Federal,-34.5875835,-58.44017320000001,347000.0,230.0,120.0,1508.695652173913,4.0,1,0,0,0,0,0,0,1,0
31470,apartment,Barrio Norte,Capital Federal,-34.599729700000005,-58.3987345,217000.0,50.0,49.0,4340.0,2.0,0,0,0,0,0,0,0,1,0
31471,apartment,Recoleta,Capital Federal,-34.599729700000005,-58.3987345,217000.0,50.0,49.0,4340.0,2.0,0,0,0,0,0,0,0,1,0
31472,apartment,Barrio Norte,Capital Federal,-34.593903600000004,-58.4057486,127000.0,47.0,47.0,2702.127659574468,3.0,0,0,0,0,0,0,0,0,0
31473,house,Parque Chacabuco,Capital Federal,-34.63599979999999,-58.4509772,195000.0,222.0,222.0,878.3783783783783,4.0,1,0,1,0,0,0,1,0,0
31474,apartment,Flores,Capital Federal,-34.6312213677,-58.46632215100001,127000.0,80.0,72.0,1587.5,3.0,0,0,0,0,0,0,0,1,0
31475,apartment,Balvanera,Capital Federal,-34.614956,-58.40653270000001,90500.0,50.0,50.0,1810.0,2.0,0,0,0,0,1,0,0,0,0
31477,apartment,Caballito,Capital Federal,-34.6208826,-58.4384301,175000.0,65.0,65.0,2692.3076923076924,3.0,0,0,0,0,1,0,0,0,0
31501,apartment,Liniers,Capital Federal,-34.632296600000004,-58.521683,88000.0,48.0,48.0,1833.3333333333333,2.0,0,0,0,0,1,1,0,0,0
31502,apartment,Belgrano,Capital Federal,-34.5546333,-58.46739520000001,165000.0,53.0,42.0,3113.2075471698113,2.0,0,0,1,0,0,0,1,0,0
31503,apartment,Belgrano,Capital Federal,-34.5546333,-58.46739520000001,159000.0,53.0,42.0,3000.0,2.0,0,0,1,0,0,0,1,0,0
31504,apartment,Villa Luro,Capital Federal,-34.64087670000001,-58.49893960000001,230000.0,104.0,84.0,2211.5384615384614,3.0,0,1,0,0,0,0,0,0,0
31505,PH,Villa Luro,Capital Federal,-34.638218200000004,-58.5075781,168000.0,120.0,96.0,1400.0,4.0,0,0,1,0,1,0,0,0,0
31506,apartment,Floresta,Capital Federal,-34.6401176,-58.4780564,129000.0,65.0,56.0,1984.6153846153845,2.0,0,0,0,0,0,0,1,1,0
31507,PH,Saavedra,Capital Federal,-34.558241680900004,-58.4876863111,245000.0,152.0,87.0,1611.842105263158,4.0,1,0,1,0,1,0,0,0,0
31508,apartment,Belgrano,Capital Federal,-34.553473700000005,-58.4540257,108000.0,37.0,33.0,2918.9189189189187,1.0,0,0,1,1,1,1,0,0,0
31509,store,Monserrat,Capital Federal,-34.6035949,-58.3794699,130000.0,60.0,60.0,2166.6666666666665,1.0,0,0,0,0,0,0,0,0,0
31510,house,Villa Urquiza,Capital Federal,-34.5671208,-58.500404,349000.0,200.0,190.0,1745.0,4.0,0,1,1,0,1,0,1,0,0
31511,house,Flores,Capital Federal,-34.6338499,-58.4545201,350000.0,218.0,186.0,1605.5045871559632,5.0,0,0,0,0,1,0,0,0,0
31512,apartment,Villa Lugano,Capital Federal,-34.6413893,-58.50803539999999,78000.0,68.0,68.0,1147.0588235294117,4.0,0,0,0,0,1,0,0,0,0
31513,apartment,Caballito,Capital Federal,-34.6176378,-58.43832020000001,200000.0,95.0,95.0,2105.2631578947367,3.0,0,0,0,0,1,0,0,1,0
31514,apartment,Flores,Capital Federal,-34.625125399999995,-58.4542787,107500.0,50.0,41.0,2150.0,1.0,0,1,0,0,0,0,0,1,0
31515,apartment,Belgrano,Capital Federal,-34.5662432,-58.454525,245000.0,93.0,88.0,2634.4086021505377,3.0,1,0,0,0,0,0,1,0,0
31516,apartment,Nuñez,Capital Federal,-34.5487883,-58.4698923,318000.0,133.0,77.0,2390.9774436090224,3.0,1,0,1,0,0,0,1,1,0
31519,apartment,Belgrano,Capital Federal,-34.5637055749,-58.449687843,350000.0,100.0,92.0,3500.0,5.0,0,0,0,0,1,0,0,0,0
31520,house,Belgrano,Capital Federal,-34.5689091779,-58.4657216851,500000.0,75.0,218.0,6666.666666666667,4.0,1,0,0,0,1,0,1,0,0
31521,apartment,Belgrano,Capital Federal,-34.5769600004,-58.461612908,330000.0,179.0,148.0,1843.5754189944134,5.0,0,1,0,0,1,0,0,0,0
31522,apartment,Belgrano,Capital Federal,-34.5710115448,-58.433017366899996,265000.0,74.0,68.0,3581.0810810810813,3.0,0,0,0,0,1,0,0,0,0
31523,apartment,Belgrano,Capital Federal,-34.569027477199995,-58.4470182068,150000.0,42.0,42.0,3571.4285714285716,2.0,0,0,0,0,0,0,0,0,0
31524,apartment,Belgrano,Capital Federal,-34.5635870222,-58.449597753199996,620000.0,230.0,215.0,2695.6521739130435,6.0,0,0,0,0,1,0,1,0,0
31600,apartment,Recoleta,Capital Federal,-34.5969369869,-58.386682915200005,147000.0,60.0,60.0,2450.0,3.0,0,0,0,0,0,0,0,1,0
31601,apartment,Abasto,Capital Federal,-34.6010985,-58.4077561,143000.0,65.0,59.0,2200.0,3.0,0,0,0,0,0,0,0,0,0
31608,apartment,Villa Devoto,Capital Federal,-34.6142024,-58.5271434,100000.0,60.0,50.0,1666.6666666666667,3.0,1,1,0,0,1,0,0,0,0
31609,apartment,Villa del Parque,Capital Federal,-34.6157279,-58.4910797,82000.0,44.0,40.0,1863.6363636363637,1.0,0,0,0,0,0,0,0,0,0
31611,apartment,Flores,Capital Federal,-34.627632299999995,-58.4681963,160000.0,88.0,80.0,1818.1818181818182,3.0,0,0,0,0,0,0,0,1,0
31624,apartment,Flores,Capital Federal,-34.6171253,-58.46766510000001,146529.0,69.0,61.0,2123.608695652174,3.0,0,0,0,0,0,0,1,0,0
31625,store,Mataderos,Capital Federal,-34.66012420000001,-58.48232220000001,230000.0,298.0,98.0,771.8120805369127,2.0,0,0,0,0,0,0,0,0,0
31630,PH,Villa del Parque,Capital Federal,-34.6067047,-58.48698420000001,185000.0,115.0,115.0,1608.695652173913,3.0,1,1,0,0,1,0,1,1,0
31631,apartment,Recoleta,Capital Federal,-34.58341779999999,-58.4024923,175000.0,74.0,66.0,2364.864864864865,3.0,0,0,1,0,0,0,0,0,1
31659,apartment,Nuñez,Capital Federal,-34.553758,-58.4568244,138500.0,42.0,38.0,3297.6190476190477,1.0,0,0,0,0,0,0,1,1,0
31660,apartment,Recoleta,Capital Federal,-34.59026970000001,-58.3940048,298000.0,111.0,101.0,2684.6846846846847,4.0,1,0,0,0,1,0,0,0,0
31661,apartment,San Telmo,Capital Federal,-34.625362700000004,-58.3725531,220000.0,129.0,129.0,1705.4263565891472,4.0,0,0,0,0,0,0,0,0,0
31662,apartment,Palermo,Capital Federal,-34.5735458,-58.41790200000001,375000.0,83.0,75.0,4518.0722891566265,3.0,0,1,0,0,0,1,1,0,0
31871,apartment,San Telmo,Capital Federal,-34.6220673,-58.37767629999999,140000.0,96.0,44.0,1458.3333333333333,2.0,0,0,0,0,1,0,0,0,0
31888,house,Pompeya,Capital Federal,-34.6430245,-58.4216052,189000.0,112.0,100.0,1687.5,4.0,1,1,0,0,0,0,1,0,0
31889,apartment,Flores,Capital Federal,-34.6235092,-58.4552328,77000.0,40.0,40.0,1925.0,2.0,0,0,0,0,0,0,0,0,0
31890,apartment,Caballito,Capital Federal,-34.6243686,-58.43772120000001,362000.0,110.0,98.0,3290.909090909091,4.0,1,0,0,0,0,0,1,0,0
31891,apartment,Caballito,Capital Federal,-34.6222578,-58.43804870000001,139000.0,69.0,55.0,2014.4927536231885,3.0,0,1,0,0,0,0,0,0,0
31892,apartment,Belgrano,Capital Federal,-34.55509779999999,-58.4597688,120000.0,38.0,38.0,3157.8947368421054,2.0,0,0,0,0,0,0,0,0,0
31893,PH,Nuñez,Capital Federal,-34.55022460000001,-58.4601211,165000.0,72.0,72.0,2291.6666666666665,2.0,1,1,0,0,0,0,0,0,0
31894,apartment,Caballito,Capital Federal,-34.6262776,-58.4308536,315000.0,138.0,98.0,2282.608695652174,4.0,0,1,0,0,0,0,1,0,0
31895,apartment,Flores,Capital Federal,-34.635099,-58.454297,98000.0,40.0,36.0,2450.0,2.0,0,0,0,0,0,0,0,0,0
31896,PH,Villa Luro,Capital Federal,-34.6372050534,-58.4920075981,110000.0,107.0,61.0,1028.03738317757,2.0,1,1,0,0,1,0,0,0,0
31897,apartment,Almagro,Capital Federal,-34.6247045,-58.42596999999999,190000.0,81.0,77.0,2345.679012345679,3.0,0,0,0,0,0,0,1,0,0
31898,apartment,Caballito,Capital Federal,-34.615933899999995,-58.43799739999999,210000.0,76.0,68.0,2763.157894736842,3.0,1,0,0,0,0,0,0,0,0
31899,apartment,Palermo,Capital Federal,-34.5787530721,-58.4239351058,79000.0,38.0,38.0,2078.9473684210525,1.0,0,0,0,0,0,0,0,0,0
31902,apartment,Flores,Capital Federal,-34.628021200000006,-58.460598,120000.0,48.0,48.0,2500.0,3.0,0,0,0,0,0,0,0,0,0
31903,store,Floresta,Capital Federal,-34.633532928899996,-58.48022303729999,215000.0,133.0,133.0,1616.5413533834587,1.0,0,0,0,0,0,0,0,0,0
31904,store,Floresta,Capital Federal,-34.633775,-58.481086,560000.0,680.0,680.0,823.5294117647059,1.0,0,1,0,0,0,0,0,0,0
31905,apartment,Flores,Capital Federal,-34.6316776,-58.4615593,130000.0,60.0,60.0,2166.6666666666665,3.0,0,0,0,0,1,0,0,0,0
31906,house,Parque Chacabuco,Capital Federal,-34.6394076,-58.4385539,400000.0,433.0,192.0,923.7875288683603,4.0,0,0,0,0,1,0,1,0,0
31907,apartment,Flores,Capital Federal,-34.6260098,-58.4584875,130000.0,46.0,40.0,2826.086956521739,2.0,0,0,0,0,0,0,0,0,0
31909,apartment,Palermo,Capital Federal,-34.588792,-58.431151,600000.0,179.0,179.0,3351.95530726257,3.0,0,1,0,0,1,0,1,0,0
31917,apartment,Pompeya,Capital Federal,-34.6430614846,-58.4175263945,42063.0,53.0,53.0,793.6415094339623,3.0,0,0,1,0,1,1,1,1,0
31922,store,Liniers,Capital Federal,-34.653809,-58.522316,48000.0,20.0,20.0,2400.0,3.0,0,0,0,0,0,0,0,0,0
31923,apartment,Saavedra,Capital Federal,-34.55319,-58.48829300000001,139000.0,79.0,79.0,1759.493670886076,2.0,0,1,0,0,0,0,1,0,0
31925,apartment,Belgrano,Capital Federal,-34.559161,-58.472309,165000.0,80.0,80.0,2062.5,4.0,1,0,0,0,1,1,0,0,0
31937,apartment,Palermo,Capital Federal,-34.579747,-58.428415,85000.0,26.0,26.0,3269.230769230769,1.0,0,1,0,0,0,0,0,1,0
31939,apartment,Caballito,Capital Federal,-34.604901,-58.461771,112000.0,50.0,50.0,2240.0,2.0,1,0,1,0,1,0,0,1,0
31940,apartment,Palermo,Capital Federal,-34.579924,-58.428426,98000.0,37.0,37.0,2648.6486486486488,1.0,0,1,0,0,0,0,0,1,0
31941,apartment,Paternal,Capital Federal,-34.604901,-58.461771,112000.0,50.0,50.0,2240.0,2.0,1,0,1,0,1,0,0,1,0
31943,apartment,Balvanera,Capital Federal,-34.607082,-58.403542,110000.0,83.0,83.0,1325.301204819277,4.0,0,0,0,0,1,0,0,0,1
31944,apartment,San Nicolás,Capital Federal,-34.6001643,-58.378214,135000.0,49.0,50.0,2755.1020408163267,2.0,0,0,0,0,0,0,0,1,0
31945,apartment,Parque Chacabuco,Capital Federal,-34.636731,-58.427166,132000.0,83.0,83.0,1590.3614457831325,2.0,1,1,1,1,0,0,0,0,0
31946,apartment,Congreso,Capital Federal,-34.6067109033,-58.3903134843,115000.0,65.0,65.0,1769.2307692307693,3.0,0,0,0,0,0,0,0,0,0
31947,apartment,Flores,Capital Federal,-34.635117947800005,-58.4739639408,209000.0,95.0,95.0,2200.0,2.0,0,1,1,0,0,0,0,0,0
31948,apartment,Flores,Capital Federal,-34.623532,-58.463273,83600.0,38.0,38.0,2200.0,1.0,0,0,1,0,0,0,0,0,0
31949,apartment,Flores,Capital Federal,-34.623532,-58.463273,179300.0,81.0,81.0,2213.58024691358,3.0,0,0,1,0,0,0,0,0,0
31950,apartment,Flores,Capital Federal,-34.623532,-58.463273,83600.0,38.0,38.0,2200.0,1.0,0,0,1,0,0,0,0,0,0
31951,house,Villa Devoto,Capital Federal,-34.616502000000004,-58.512832,236000.0,109.0,109.0,2165.137614678899,4.0,1,1,1,0,0,1,1,0,0
31952,apartment,Flores,Capital Federal,-34.623532,-58.463273,162800.0,74.0,74.0,2200.0,2.0,1,0,1,0,0,0,0,0,0
31957,PH,Villa Devoto,Capital Federal,-34.594998,-58.503581,230000.0,108.0,108.0,2129.6296296296296,3.0,1,1,0,0,1,0,1,0,0
31959,PH,Villa Crespo,Capital Federal,-34.602368,-58.43520899999999,130000.0,50.0,50.0,2600.0,2.0,1,1,1,0,1,0,0,0,0
31967,apartment,Congreso,Capital Federal,-34.6081804,-58.3953639,145000.0,75.0,75.0,1933.3333333333333,3.0,0,0,0,0,1,0,0,1,0
31968,apartment,Parque Patricios,Capital Federal,-34.636736600000006,-58.4027267,280000.0,202.0,39.0,1386.1386138613861,4.0,0,0,1,0,1,0,1,0,0
31997,apartment,Floresta,Capital Federal,-34.62384,-58.4885007,43000.0,18.0,18.0,2388.8888888888887,1.0,0,0,0,0,0,0,0,0,0
32053,apartment,Floresta,Capital Federal,-34.631462400000004,-58.4820671,59000.0,22.0,22.0,2681.818181818182,1.0,0,0,0,0,1,0,0,0,0
32068,apartment,Congreso,Capital Federal,-34.6094710878,-58.3972196265,63000.0,26.0,21.0,2423.076923076923,1.0,0,1,0,0,1,0,0,0,0
32073,store,Almagro,Capital Federal,-34.600109700000004,-58.4191082,149000.0,147.0,147.0,1013.6054421768707,1.0,0,0,0,0,0,0,0,0,0
32076,apartment,Recoleta,Capital Federal,-34.5942377,-58.4030324,168000.0,55.0,45.0,3054.5454545454545,2.0,1,0,1,0,0,0,0,1,0
32077,apartment,Belgrano,Capital Federal,-34.5562985,-58.4470924,460000.0,128.0,128.0,3593.75,5.0,0,0,0,0,0,0,1,0,0
32079,PH,Belgrano,Capital Federal,-34.5620844,-58.4566864,350000.0,170.0,137.0,2058.823529411765,4.0,0,1,0,0,1,0,0,0,0
32080,apartment,Palermo Hollywood,Capital Federal,-34.58172446633833,-58.43451921365042,103000.0,33.0,33.0,3121.212121212121,1.0,0,0,0,0,1,0,0,0,0
32081,apartment,Palermo,Capital Federal,-34.5815217015,-58.4329122429,103000.0,33.0,33.0,3121.212121212121,1.0,0,0,0,0,1,0,0,0,0
32082,apartment,Barrio Norte,Capital Federal,-34.6001258884,-58.3963912609,78000.0,32.0,27.0,2437.5,1.0,0,1,1,0,1,0,0,0,0
32083,apartment,Balvanera,Capital Federal,-34.6007440759,-58.3964127185,78000.0,32.0,27.0,2437.5,1.0,0,1,1,0,1,0,0,0,0
32084,apartment,Villa Crespo,Capital Federal,-34.599034839699996,-58.429669314799995,82000.0,36.0,34.0,2277.777777777778,1.0,0,0,0,0,0,0,0,1,0
32085,apartment,Villa Crespo,Capital Federal,-34.599087828,-58.4295834841,195000.0,116.0,66.0,1681.0344827586207,2.0,1,0,0,0,0,0,0,1,0
32086,apartment,Almagro,Capital Federal,-34.598964188400004,-58.4296907725,195000.0,116.0,66.0,1681.0344827586207,2.0,1,0,0,0,0,0,0,0,0
32087,apartment,Villa Crespo,Capital Federal,-34.5991938047,-58.4294761958,138000.0,56.0,50.0,2464.285714285714,1.0,0,0,0,0,0,0,0,1,0
32088,apartment,Almagro,Capital Federal,-34.5990701652,-58.4298838915,138000.0,56.0,50.0,2464.285714285714,2.0,0,0,0,0,0,0,0,1,0
32089,apartment,Nuñez,Capital Federal,-34.5485358,-58.47118860000001,285000.0,100.0,100.0,2850.0,1.0,1,0,1,0,0,0,1,0,0
32090,apartment,Nuñez,Capital Federal,-34.548306043800004,-58.4712744307,285000.0,100.0,100.0,2850.0,1.0,1,0,0,0,0,0,1,1,0
32091,apartment,Almagro,Capital Federal,-34.6172996303,-58.4161547609,112000.0,53.0,49.0,2113.2075471698113,1.0,0,0,0,0,0,0,0,0,0
32092,apartment,Almagro,Capital Federal,-34.6171671884,-58.4163156934,74500.0,35.0,32.0,2128.5714285714284,1.0,0,0,0,0,0,0,0,0,0
32093,apartment,Almagro,Capital Federal,-34.6171407,-58.4163907952,112000.0,53.0,49.0,2113.2075471698113,1.0,0,0,0,0,0,0,0,1,0
32094,apartment,Almagro,Capital Federal,-34.6172289947,-58.416347879899995,71800.0,35.0,32.0,2051.4285714285716,1.0,0,0,0,0,0,0,0,0,0
32095,apartment,Barrio Norte,Capital Federal,-34.6008147256,-58.3963054302,82000.0,33.0,33.0,2484.848484848485,1.0,0,0,1,0,1,0,0,0,0
32096,apartment,Balvanera,Capital Federal,-34.6006910886,-58.3962410571,82000.0,33.0,33.0,2484.848484848485,1.0,0,0,0,0,1,0,0,0,0
32097,apartment,Villa Crespo,Capital Federal,-34.5990525025,-58.429862433900006,92000.0,40.0,40.0,2300.0,1.0,0,0,0,0,0,0,0,0,0
32098,apartment,Monserrat,Capital Federal,-34.6142596666,-58.3836133571,108000.0,36.0,33.0,3000.0,1.0,0,0,0,0,0,0,1,0,0
32099,apartment,Almagro,Capital Federal,-34.5978094,-58.4172752,230000.0,122.0,72.0,1885.2459016393443,2.0,1,0,1,0,0,0,0,0,0
32100,apartment,Palermo,Capital Federal,-34.597189219,-58.417159705799996,230000.0,122.0,72.0,1885.2459016393443,2.0,1,0,0,0,0,0,0,0,0
32101,apartment,Monserrat,Capital Federal,-34.6144539215,-58.38378501850001,75000.0,33.0,31.0,2272.7272727272725,1.0,0,0,0,0,0,0,0,0,0
32102,apartment,Monserrat,Capital Federal,-34.6144097727,-58.3838708492,87000.0,40.0,35.0,2175.0,1.0,0,0,0,0,0,0,0,0,0
32103,apartment,Parque Centenario,Capital Federal,-34.6042584,-58.4365267,400000.0,247.0,178.0,1619.4331983805669,4.0,0,1,1,0,1,0,0,0,0
32104,PH,Barrio Norte,Capital Federal,-34.595577899999995,-58.4125029,130000.0,58.0,58.0,2241.3793103448274,2.0,0,0,0,0,0,0,0,0,0
32106,house,Belgrano,Capital Federal,-34.5639847,-58.4480244,1800000.0,900.0,700.0,2000.0,1.0,0,0,1,0,0,0,1,0,0
32107,PH,Saavedra,Capital Federal,-34.554241999999995,-58.49154889999999,470000.0,300.0,200.0,1566.6666666666667,5.0,1,1,1,0,1,0,1,0,0
32113,apartment,Puerto Madero,Capital Federal,-34.619057299999994,-58.3606571,694000.0,128.0,121.0,5421.875,3.0,0,0,0,0,1,1,1,0,0
32118,apartment,Barrio Norte,Capital Federal,-34.5895459,-58.39736360000001,215000.0,85.0,85.0,2529.4117647058824,3.0,0,0,0,0,1,0,0,0,0
32122,apartment,Puerto Madero,Capital Federal,-34.6177194,-58.3620561,669000.0,128.0,121.0,5226.5625,3.0,0,0,0,0,1,1,1,0,0
32124,apartment,Puerto Madero,Capital Federal,-34.6178654,-58.36086829999999,670000.0,128.0,121.0,5234.375,3.0,0,0,0,0,1,1,1,0,0
32127,apartment,Flores,Capital Federal,-34.64822,-58.45675010000001,65000.0,63.0,59.0,1031.7460317460318,3.0,0,0,0,0,0,0,0,0,0
32131,PH,Palermo,Capital Federal,-34.5966946482,-58.42456260270001,155000.0,70.0,60.0,2214.285714285714,3.0,1,0,0,0,0,0,0,1,0
